"freq","word1","word2","word3","word4","word5"
"2","looks","like","a","lot","of"
"2","lord","for","he","is","good"
"2","lord","your","god","with","all"
"2","lost","all","respect","for","you"
"2","lot","of","other","unk","and"
"2","lot","of","things","that","go"
"2","louis","county","police","chief","tim"
"3","love","for","you","to","come"
"3","love","hate","relationship","with","the"
"2","love","it","when","i","wake"
"2","love","oh","im","in","love"
"2","love","the","lord","your","god"
"2","love","to","chat","with","you"
"2","love","ya","we","love","ya"
"2","love","you","and","i","will"
"2","loved","every","minute","of","it"
"2","loved","me","a","coral","lip"
"2","lovers","on","a","bridge","is"
"2","lowest","since","long","term","mortgages"
"2","m","p","m","and","p"
"2","m","saturday","and","p","m"
"2","m","to","p","m","monday"
"4","m","to","p","m","saturday"
"2","mad","at","each","other","and"
"2","made","it","more","difficult","to"
"2","make","a","bit","of","a"
"2","make","a","difference","in","the"
"2","make","it","better","would","be"
"2","make","it","easier","for","the"
"2","make","it","more","difficult","for"
"2","make","it","through","the","season"
"2","make","it","to","the","unk"
"2","make","known","the","riches","of"
"2","make","me","unk","like","a"
"3","make","my","way","through","the"
"2","make","sure","that","we're","not"
"2","make","sure","to","say","hi"
"2","make","sure","to","scroll","down"
"3","make","the","best","of","it"
"2","make","the","most","of","it"
"3","make","the","world","a","better"
"2","make","your","girlfriend","scream","while"
"2","makes","a","difference","it","does"
"2","makes","his","way","to","that"
"2","makes","it","virtually","impossible","to"
"3","makes","me","want","to","go"
"2","makes","you","feel","like","a"
"2","making","it","one","of","the"
"2","making","the","most","of","his"
"2","managed","to","brake","and","if"
"2","many","reasons","why","i","love"
"2","march","a","m","to","p"
"3","march","unk","debuts","in","march"
"2","market","on","the","move","tucson"
"2","marriage","is","between","a","man"
"2","martin","luther","king","jr","day"
"2","math","and","percent","in","reading"
"2","may","feel","offended","by","the"
"3","may","not","be","a","bad"
"3","may","not","be","able","to"
"2","may","not","be","the","best"
"5","may","or","may","not","be"
"3","may","the","fourth","be","with"
"2","may","turn","out","to","be"
"2","mayor","francis","slay","and","his"
"2","me","a","coral","lip","in"
"2","me","and","i","will","be"
"3","me","and","my","friend","were"
"2","me","cry","like","a","baby"
"2","me","for","who","i","am"
"2","me","how","hard","it","is"
"2","me","i","love","you","so"
"2","me","i","would","do","the"
"2","me","is","that","the","true"
"2","me","know","and","i","will"
"3","me","know","if","i","can"
"2","me","know","if","you","ever"
"2","me","know","if","you","need"
"2","me","know","if","you","want"
"3","me","know","what","you","think"
"2","me","like","i","was","crazy"
"2","me","on","a","daily","basis"
"3","me","so","i","can","dm"
"2","me","the","happiest","person","ever"
"2","me","want","to","go","to"
"2","me","your","e","mail","address"
"2","mean","that","you","have","to"
"3","mean","the","world","to","me"
"2","means","a","lot","to","us"
"2","means","for","sites","to","earn"
"2","means","i'm","only","away","from"
"2","means","it's","going","to","be"
"2","melt","the","butter","in","a"
"2","members","of","the","jewish","community"
"2","mention","at","the","end","of"
"2","message","a","few","hours","later"
"2","met","you","and","this","is"
"2","mg","cholesterol","g","carbohydrate","g"
"2","mg","cholesterol","mg","sodium","g"
"2","michael","unk","and","unk","unk"
"2","middle","class","new","jersey","families"
"2","might","be","a","good","place"
"2","might","be","able","to","do"
"2","might","make","known","the","riches"
"2","military","officials","have","said","that"
"4","million","at","the","end","of"
"2","million","new","jobs","million","jobs"
"3","million","or","cents","a","share"
"2","million","or","cents","per","share"
"2","millions","and","millions","and","millions"
"2","minute","you","settle","for","less"
"2","minutes","of","the","second","half"
"2","miss","of","the","shots","you"
"2","miss","you","too","we","need"
"2","missed","by","most","people","because"
"2","mistakes","over","and","over","again"
"2","mixture","of","high","and","low"
"2","money","in","the","hands","of"
"2","monitor","will","be","having","a"
"2","moral","of","the","story","is"
"2","more","cards","i","found","that"
"2","more","i","think","about","it"
"2","more","likely","to","be","found"
"3","more","than","a","decade","ago"
"3","more","than","a","year","ago"
"2","more","than","anything","i","want"
"3","more","than","half","of","all"
"2","more","than","of","the","state's"
"2","more","than","one","way","to"
"2","more","than","three","decades","the"
"2","more","than","three","years","ago"
"2","more","time","i'm","going","to"
"2","more","to","me","than","meets"
"2","morning","i","woke","up","to"
"2","most","important","meal","of","the"
"2","most","important","things","in","my"
"2","most","of","all","i","am"
"2","most","of","his","seasons","with"
"2","most","of","the","rest","of"
"4","most","of","the","time","i"
"2","most","of","the","time","that"
"2","most","people","because","it","is"
"6","mother's","day","to","all","the"
"5","mothers","day","to","all","the"
"2","mr","b","in","b","and"
"2","much","of","a","chance","to"
"2","multi","unk","slot","machines","if"
"2","music","by","a","variety","of"
"2","must","be","rex","the","coach"
"2","must","see","must","see","must"
"2","my","biggest","fear","is","that"
"2","my","blog","friends","are","doing"
"3","my","brother","and","i","were"
"2","my","dad's","unk","buddies","and"
"2","my","favorite","day","of","the"
"2","my","favorite","thing","about","this"
"2","my","heart","goes","out","to"
"2","my","heart","i","love","you"
"2","my","husband","and","i","are"
"2","my","last","post","before","christmas"
"2","my","life","i","thank","you"
"2","my","mind","every","time","i"
"2","my","mother","in","law","she"
"2","my","name","is","unk","and"
"2","my","part","of","the","world"
"2","my","primary","reason","for","being"
"2","my","side","my","side","my"
"2","my","someday","will","follow","me"
"2","my","son","is","in","a"
"2","name","is","unk","and","i"
"2","nation","is","there","that","has"
"2","national","college","player","of","the"
"3","national","highway","traffic","safety","administration"
"2","nbc's","meet","the","press","and"
"2","near","the","top","of","the"
"2","need","a","parachute","to","unk"
"2","need","the","help","of","a"
"2","need","to","be","prepared","for"
"2","need","to","do","this","week"
"3","need","to","get","out","and"
"3","need","to","go","back","to"
"2","need","to","go","home","and"
"2","need","to","go","to","sleep"
"2","need","to","go","to","the"
"2","need","to","know","about","unk"
"2","need","to","make","sure","that"
"2","need","to","see","the","unk"
"2","need","to","start","tweeting","more"
"2","need","to","take","a","few"
"2","need","to","talk","to","you"
"2","needless","to","say","i","am"
"3","never","in","a","million","years"
"2","never","seen","anything","like","it"
"2","never","underestimate","the","power","of"
"4","new","apartment","new","apartment","new"
"2","new","house","music","mix","vol"
"2","new","jersey","state","police","unk"
"2","new","jobs","million","jobs","have"
"2","new","york","and","new","jersey"
"2","new","york","ap","unk","unk"
"2","new","york","times","but","the"
"2","next","book","in","the","series"
"2","next","couple","of","weeks","i"
"2","next","month","next","year","or"
"2","next","week","next","month","next"
"2","nice","to","be","able","to"
"2","nicolas","batum","led","the","blazers"
"2","no","doubt","in","my","mind"
"2","no","matter","how","many","times"
"2","no","matter","what","i","do"
"2","no","one","can","take","away"
"2","no","one","has","been","arrested"
"3","no","one","is","going","to"
"3","no","you","will","not","be"
"2","nominated","for","her","role","as"
"2","north","dakota","workforce","connection","and"
"2","north","dakota","workforce","connection","as"
"2","north","dakota","workforce","connection","to"
"3","not","a","huge","fan","of"
"2","not","an","act","but","a"
"2","not","as","bad","as","it"
"2","not","as","good","as","the"
"2","not","be","able","to","offer"
"5","not","be","reached","for","comment"
"2","not","be","the","best","word"
"2","not","been","charged","with","a"
"2","not","exactly","the","way","we"
"2","not","gonna","work","for","me"
"2","not","have","the","right","to"
"2","not","in","the","mood","to"
"2","not","like","having","her","face"
"2","not","mean","that","i","don't"
"2","not","my","cup","of","tea"
"2","not","respond","to","a","request"
"2","not","respond","to","requests","for"
"2","not","sure","how","long","i"
"2","not","take","into","account","the"
"4","not","the","end","of","the"
"2","not","the","only","one","that"
"3","not","the","only","one","who"
"2","not","the","other","way","around"
"2","not","trying","to","unk","him"
"2","not","want","to","go","to"
"2","not","what","happens","to","you"
"2","note","the","value","for","unk"
"2","nothing","good","can","come","of"
"2","nothing","to","do","with","it"
"4","nothing","to","do","with","the"
"2","novel","gray","rainbow","journey","limited"
"2","now","don't","get","me","wrong"
"2","now","i'm","looking","for","a"
"3","now","i","just","need","to"
"6","now","is","the","time","to"
"2","now","israel","the","israel","of"
"3","now","that","i","think","about"
"2","ny","and","helped","residents","red"
"2","obtained","by","the","associated","press"
"2","of","a","back","to","back"
"2","of","a","challenge","for","me"
"2","of","a","few","of","my"
"2","of","a","lower","body","injury"
"2","of","a","sudden","the","unk"
"2","of","a","unk","unk","unk"
"2","of","adding","million","new","jobs"
"3","of","adults","will","have","earned"
"2","of","all","the","things","i"
"2","of","all","time","in","reggie"
"2","of","anonymity","because","he","was"
"2","of","blues","at","the","unk"
"2","of","course","i","don't","wanna"
"2","of","course","i","had","to"
"2","of","course","there","is","a"
"2","of","course","they","do","that's"
"2","of","course","this","is","a"
"2","of","course","when","it","comes"
"2","of","criminal","possession","of","a"
"2","of","electricity","and","natural","gas"
"2","of","health","and","human","services"
"2","of","high","and","low","culture"
"2","of","his","glory","on","the"
"2","of","illinois","corporate","income","tax"
"2","of","money","to","throw","around"
"2","of","my","favorite","styles","of"
"2","of","my","life","and","he"
"2","of","my","unk","in","the"
"2","of","people","out","there","who"
"2","of","the","attorney","general","and"
"2","of","the","best","teams","in"
"2","of","the","block","of","unk"
"2","of","the","book","of","common"
"3","of","the","book","which","is"
"2","of","the","cape","dutch","and"
"2","of","the","city","address","friday"
"2","of","the","civil","rights","movement"
"2","of","the","cleveland","museum","of"
"2","of","the","day","i","don't"
"2","of","the","democratic","republic","that"
"5","of","the","end","of","the"
"2","of","the","german","conservation","movement"
"2","of","the","hard","work","of"
"2","of","the","history","of","the"
"2","of","the","irish","roman","catholic"
"2","of","the","jewish","community","in"
"2","of","the","job","he's","doing"
"2","of","the","ku","klux","klan"
"2","of","the","lower","north","fork"
"2","of","the","most","important","things"
"2","of","the","most","influential","people"
"2","of","the","most","powerful","and"
"2","of","the","paradise","valley","country"
"3","of","the","past","and","present"
"3","of","the","rest","of","the"
"2","of","the","season","because","of"
"2","of","the","second","half","and"
"2","of","the","shots","you","don't"
"2","of","the","time","that","is"
"3","of","the","u","s","chamber"
"4","of","the","unk","and","the"
"4","of","the","unk","and","unk"
"2","of","the","unk","days","of"
"3","of","the","unk","in","the"
"5","of","the","unk","of","the"
"4","of","the","unk","unk","and"
"2","of","the","unk","unk","unk"
"2","of","the","unk","which","is"
"2","of","the","year","will","be"
"2","of","those","days","where","you"
"2","of","those","things","have","been"
"2","of","time","to","get","here"
"3","of","unk","a","lot","of"
"2","of","unk","and","unk","in"
"2","of","unk","in","new","jersey"
"2","of","unk","is","pretty","much"
"2","of","unk","one","of","the"
"2","of","unk","or","unk","unk"
"2","of","unk","unk","and","unk"
"2","of","unk","unk","in","the"
"2","of","what","happens","when","you"
"2","of","what","was","going","on"
"2","of","wrath","fitted","to","destruction"
"2","of","your","look","and","construction"
"2","of","your","stuff","this","unk"
"2","off","at","the","same","time"
"4","off","the","top","of","my"
"3","off","to","a","good","start"
"2","office","the","unemployment","rate","would"
"2","officer","of","the","order","of"
"2","oh","and","did","i","mention"
"2","oh","by","the","way","unk"
"2","oh","don't","worry","we","deal"
"2","oh","im","in","love","oh"
"2","oh","my","god","this","is"
"2","omg","i","can't","believe","i"
"2","on","a","day","like","today"
"2","on","a","holiday","in","the"
"2","on","a","mission","to","downsize"
"2","on","a","mission","to","get"
"2","on","a","two","game","winning"
"2","on","a","winter's","night","a"
"2","on","after","i","left","and"
"2","on","and","off","the","field"
"2","on","and","on","and","on"
"2","on","april","at","p","m"
"2","on","aug","head","on","aug"
"4","on","both","sides","of","the"
"3","on","condition","of","anonymity","because"
"2","on","friday","at","at","unk"
"2","on","how","to","deal","with"
"2","on","my","head","like","a"
"2","on","my","list","of","things"
"2","on","my","way","to","school"
"4","on","my","way","to","the"
"2","on","nbc's","meet","the","press"
"2","on","our","way","home","i"
"2","on","roy","we","ll","go"
"2","on","saturday","may","from","to"
"8","on","the","back","of","the"
"2","on","the","basis","of","the"
"2","on","the","basis","of","works"
"2","on","the","block","of","unk"
"3","on","the","condition","of","anonymity"
"2","on","the","couch","and","was"
"3","on","the","couch","with","a"
"2","on","the","disabled","list","with"
"2","on","the","dl","with","a"
"3","on","the","edge","of","the"
"2","on","the","eve","of","the"
"2","on","the","front","of","the"
"2","on","the","health","effects","of"
"3","on","the","last","day","of"
"2","on","the","list","for","this"
"2","on","the","move","tucson","citizen"
"2","on","the","new","york","stock"
"2","on","the","new","york","unk"
"2","on","the","one","hand","i"
"8","on","the","other","side","of"
"2","on","the","radio","i","turn"
"2","on","the","receiving","end","of"
"2","on","the","rest","of","the"
"2","on","the","road","this","season"
"2","on","the","roof","of","the"
"2","on","the","second","floor","of"
"2","on","the","set","of","the"
"2","on","the","side","of","a"
"5","on","the","side","of","the"
"2","on","the","sides","of","the"
"2","on","the","subject","of","unk"
"7","on","the","unk","of","the"
"2","on","the","unk","of","unk"
"2","on","the","unk","side","in"
"2","on","the","way","back","the"
"2","on","the","way","to","school"
"2","on","the","way","to","work"
"2","on","the","wrong","side","of"
"2","on","this","website","comes","from"
"2","on","to","the","next","one"
"2","on","top","of","it","all"
"2","on","trial","in","u","s"
"2","on","wednesday","at","the","wallingford"
"2","on","whether","the","project","would"
"2","on","whom","i","will","have"
"4","one","day","at","a","time"
"2","one","day","i","hope","to"
"2","one","half","of","one","percent"
"2","one","has","good","actors","and"
"2","one","more","time","i'm","going"
"2","one","of","a","b","unk"
"2","one","of","my","best","friends"
"2","one","of","my","favorite","authors"
"2","one","of","my","favorite","styles"
"2","one","of","the","best","i've"
"2","one","of","the","best","teams"
"2","one","of","the","best","things"
"3","one","of","the","best","unk"
"3","one","of","the","few","people"
"2","one","of","the","first","and"
"2","one","of","the","first","big"
"2","one","of","the","first","things"
"2","one","of","the","hardest","hit"
"2","one","of","the","kids","was"
"2","one","of","the","main","reasons"
"2","one","of","the","many","reasons"
"2","one","of","the","millions","of"
"3","one","of","the","most","exciting"
"2","one","of","the","most","famous"
"2","one","of","the","most","fun"
"6","one","of","the","most","important"
"3","one","of","the","most","powerful"
"2","one","of","the","most","significant"
"5","one","of","the","most","unk"
"4","one","of","the","things","i"
"2","one","of","the","unk","of"
"2","one","of","them","was","a"
"3","one","of","those","days","where"
"2","one","of","those","old","style"
"2","one","of","those","people","who"
"2","one","on","top","of","the"
"2","one","side","of","the","room"
"2","one","that","i","wanted","to"
"2","only","d","will","wear","them"
"2","only","god","can","change","the"
"2","only","in","the","space","between"
"2","only","one","of","the","three"
"4","only","the","second","time","in"
"3","open","for","our","appearance","at"
"2","opportunity","is","missed","by","most"
"2","or","amazon","eu","this","content"
"3","or","at","the","very","least"
"2","or","not","there","is","a"
"2","or","pay","what","you","wish"
"2","or","percent","to","close","at"
"2","or","percent","to","in","afternoon"
"2","or","removal","at","any","time"
"2","or","the","unk","or","the"
"2","or","visit","unk","org","to"
"2","other","card","and","papers","came"
"2","other","parts","of","the","city"
"3","other","than","the","fact","that"
"3","our","appearance","at","the","final"
"2","our","hope","has","always","been"
"3","our","hospitality","suite","will","open"
"2","our","way","out","of","the"
"3","out","at","www","unk","com"
"2","out","of","bed","this","morning"
"2","out","of","contact","with","the"
"2","out","of","my","way","to"
"2","out","of","the","car","and"
"3","out","of","the","locker","room"
"2","out","of","the","public","eye"
"2","out","of","the","store","and"
"2","out","of","the","unk","and"
"2","out","of","their","way","to"
"2","out","on","the","unk","unk"
"2","out","over","the","next","several"
"2","out","there","at","the","moment"
"2","out","to","all","my","new"
"2","out","to","the","family","and"
"2","outside","the","university","park","apartments"
"2","outsiders","are","ruining","our","good"
"6","over","and","over","and","over"
"2","over","medium","heat","add","the"
"2","over","smile","because","it","happened"
"3","over","the","course","of","a"
"4","over","the","course","of","the"
"2","over","the","last","couple","of"
"2","over","the","last","few","days"
"2","over","the","last","few","weeks"
"2","over","the","last","five","years"
"2","over","the","next","couple","of"
"3","over","the","next","few","months"
"3","over","the","next","few","weeks"
"3","over","the","next","few","years"
"2","over","the","past","few","months"
"3","over","the","past","few","years"
"2","over","the","past","two","weeks"
"3","over","the","top","of","the"
"2","over","working","families","and","seniors"
"2","overall","and","state","championships","best"
"2","overall","pick","in","the","draft"
"2","overalls","and","looks","like","work"
"2","own","the","copyright","in","the"
"4","p","m","and","p","m"
"2","p","m","july","and","aug"
"2","p","m","monday","through","friday"
"2","p","m","p","m","and"
"2","p","m","saturday","and","p"
"2","p","m","to","p","m"
"2","paint","a","mural","for","them"
"2","paint","and","unk","industry","magazine"
"2","pan","over","medium","high","heat"
"2","papers","came","from","the","snippets"
"2","paradise","valley","country","club","in"
"2","parents","it","is","hard","to"
"2","part","of","the","book","which"
"2","participant","in","the","amazon","services"
"2","passes","for","yards","and","two"
"2","pay","any","attention","to","the"
"2","pay","what","you","wish","p"
"2","paying","attention","to","detail","i"
"2","peeing","with","the","door","open"
"2","people","accept","you","for","who"
"2","people","because","it","is","dressed"
"2","people","familiar","with","the","matter"
"2","people","for","the","ethical","treatment"
"2","people","need","to","learn","to"
"2","people","out","there","who","have"
"2","people","were","killed","in","the"
"2","people","who","want","to","contribute"
"2","percent","and","a","million","exemption"
"2","percent","from","a","year","ago"
"2","percent","in","the","first","quarter"
"3","percent","of","adults","will","have"
"3","percent","to","in","afternoon","trading"
"2","physics","and","the","concept","of"
"3","picked","up","an","offer","from"
"2","picking","out","a","dog","for"
"2","pink","michi","unk","unk","fair"
"2","placed","on","the","disabled","list"
"2","plain","dealer","reporter","unk","unk"
"2","played","a","major","role","in"
"2","player","of","the","year","award"
"2","player","of","the","year","will"
"2","please","email","your","request","to"
"2","please","explain","to","me","why"
"3","please","follow","me","i","love"
"3","please","follow","me","i","would"
"2","please","leave","a","link","to"
"4","please","let","me","know","if"
"2","plenty","of","time","to","get"
"2","plus","tax","for","up","to"
"2","points","in","the","first","half"
"2","points","in","the","fourth","quarter"
"2","pool","built","in","at","paradise"
"2","position","of","the","attorney","general"
"3","power","of","the","holy","spirit"
"2","power","to","regulate","interstate","commerce"
"2","premium","economy","to","their","fleet"
"3","president","and","ceo","of","the"
"2","president","of","the","federal","reserve"
"2","president","of","the","u","s"
"2","president","of","the","united","states"
"2","primary","questions","the","margin","of"
"2","pro","football","hall","of","fame"
"2","probably","one","of","the","best"
"3","probably","one","of","the","most"
"4","professor","at","the","university","of"
"2","professor","at","william","paterson","university"
"2","programmes","designed","to","provide","a"
"2","protect","the","rights","of","gun"
"2","protein","g","fiber","mg","sodium"
"2","proves","to","be","a","fairly"
"2","provide","a","means","for","sites"
"2","provided","as","is","and","is"
"2","put","an","end","to","the"
"2","q","how","can","you","tell"
"2","q","how","do","you","make"
"2","qaeda","in","the","arabian","peninsula"
"2","questions","the","margin","of","error"
"2","quicker","than","i","could","have"
"2","quite","as","much","as","i"
"2","r","i","p","to","the"
"2","rainbow","journey","limited","time","offer"
"2","raised","about","the","unk","of"
"2","raised","thousands","of","dollars","for"
"2","rd","square","feet","on","for"
"2","read","a","book","that","good"
"2","ready","to","head","down","to"
"3","real","rewards","just","for","watching"
"5","really","looking","forward","to","it"
"2","really","looking","forward","to","seeing"
"2","really","sure","what","to","do"
"2","received","the","spirit","i","did"
"2","recent","quinnipiac","university","poll","of"
"2","reduce","heat","to","low","and"
"2","regards","to","the","gospel","being"
"2","relative","to","the","unk","will"
"2","remove","from","heat","stir","in"
"2","republic","that","will","not","succeed"
"2","residents","red","cross","auto","update"
"2","resorts","in","the","eastern","united"
"2","respond","to","a","request","for"
"2","rest","of","my","life","i"
"3","rewards","just","for","watching","tv"
"2","riches","of","his","glory","on"
"2","right","around","the","corner","from"
"2","right","in","the","middle","of"
"3","road","rant","asked","for","the"
"3","rock","and","roll","hall","of"
"2","room","it","took","me","a"
"2","room","on","the","third","floor"
"2","room","to","make","room","for"
"3","rose","cents","or","percent","to"
"2","roses","are","red","violets","are"
"2","roughly","the","size","of","a"
"2","row","leave","a","inch","tail"
"2","roy","we","ll","go","to"
"2","royalty","the","discount","relative","to"
"2","rt's","i","like","rt's","i"
"3","rt","so","excited","to","have"
"2","ruining","our","good","work","and"
"3","running","up","and","down","the"
"2","s","circuit","court","of","appeals"
"2","s","conference","of","catholic","bishops"
"2","s","district","judge","sara","lioi"
"3","s","food","and","drug","administration"
"2","s","o","to","all","my"
"2","s","o","to","my","bro"
"2","s","o","to","my","new"
"3","said","in","a","news","release"
"2","said","in","a","statement","on"
"2","said","in","a","statement","the"
"2","said","in","a","statement","we"
"2","said","in","an","e","mail"
"2","said","in","an","interview","last"
"2","said","it","was","a","good"
"2","said","it","was","a","unk"
"2","said","the","district","does","not"
"2","said","the","vast","majority","of"
"2","said","there","was","no","evidence"
"2","said","unk","unk","a","unk"
"2","said","unk","who","unk","the"
"2","sale","from","a","m","to"
"2","sales","and","unk","unk","tool"
"2","salt","and","pepper","to","taste"
"2","same","as","it","ever","was"
"2","saturday","and","p","m","sunday"
"2","say","it","to","her","face"
"2","say","thanks","to","all","of"
"2","say","that","it","was","for"
"2","say","to","yourself","what","you"
"2","say","what","they","want","but"
"2","say","you","gonna","be","are"
"2","scare","the","unk","out","of"
"2","scheduled","for","march","at","p"
"2","school","of","unk","and","unk"
"2","scream","while","having","sex","a"
"2","scripps","memorial","hospital","la","jolla"
"2","script","for","a","graphic","novel"
"2","season","hanging","in","the","balance"
"2","season","to","taste","with","salt"
"2","season","with","salt","and","pepper"
"2","second","book","in","the","series"
"2","security","and","governmental","affairs","committee"
"2","security","checkpoint","that","was","being"
"2","see","between","and","inches","of"
"2","see","how","long","it","lasts"
"2","see","if","i","can","find"
"2","see","is","what","you","get"
"2","see","must","see","must","see"
"2","see","what","i","can","do"
"2","see","what","you","did","there"
"2","seem","to","find","the","time"
"2","seems","to","me","to","be"
"2","selling","of","your","stuff","this"
"2","senator","bob","unk","who","fights"
"2","senator","kyrillos","becomes","the","republican"
"2","send","it","to","my","email"
"2","send","me","an","e","mail"
"2","sense","of","security","for","the"
"2","sentence","around","my","dad's","unk"
"2","sentenced","to","years","in","prison"
"2","separation","of","church","and","state"
"2","services","llc","and","amazon","eu"
"2","services","llc","and","or","amazon"
"2","services","of","the","book","of"
"2","set","by","the","european","union"
"2","sets","the","stage","for","the"
"2","settle","for","less","than","you"
"2","several","multi","unk","slot","machines"
"2","sex","a","call","her","and"
"2","shaping","up","to","be","a"
"2","she","did","not","want","to"
"2","she","does","not","like","having"
"2","she","fell","in","love","with"
"2","she","felt","the","need","to"
"2","she","is","the","most","amazing"
"2","she","might","want","to","get"
"2","she","sways","and","turns","her"
"2","she","was","not","in","the"
"2","she","was","one","of","the"
"2","she","wasn't","sure","if","i"
"2","shirts","at","www","unk","com"
"2","shore","name","salt","n","peppa"
"2","should","be","a","great","day"
"2","should","be","paid","for","it"
"3","should","come","as","no","surprise"
"2","should","not","be","allowed","to"
"2","shouldn't","be","a","reason","to"
"3","shout","out","to","all","my"
"2","show","you","how","it","can"
"2","showed","it","to","me","and"
"2","shut","the","fuck","up","i"
"2","side","my","side","my","side"
"2","side","of","the","room","unk"
"2","sides","with","corporations","and","special"
"2","since","he","was","a","kid"
"2","since","i","was","in","high"
"2","since","i","was","years","old"
"2","since","israel","was","re","established"
"2","since","long","term","mortgages","began"
"2","since","the","beginning","of","the"
"2","since","the","government","has","never"
"2","sit","outside","and","enjoy","the"
"2","sites","to","earn","advertising","fees"
"2","sitting","in","front","of","the"
"2","six","in","a","row","and"
"2","six","months","of","the","year"
"2","six","more","weeks","of","winter"
"2","slow","cooked","farm","egg","with"
"3","smile","bro","follow","me","belieberboy"
"2","so","be","sure","to","check"
"2","so","do","you","want","to"
"2","so","excited","to","go","to"
"2","so","far","as","to","say"
"2","so","hard","to","believe","that"
"4","so","i","am","going","to"
"2","so","i","can","dm","you"
"2","so","i","can","get","my"
"2","so","i","can","make","a"
"2","so","i","can","put","them"
"3","so","i","decided","to","take"
"2","so","i","didn't","say","anything"
"2","so","i","don't","have","to"
"2","so","i","don't","think","it"
"2","so","i","picked","up","my"
"2","so","i","really","wanted","to"
"3","so","i","thought","i","would"
"2","so","if","you","would","like"
"2","so","in","light","of","the"
"2","so","in","no","particular","order"
"2","so","it","was","a","great"
"2","so","it","will","be","an"
"2","so","let","me","know","if"
"2","so","much","for","stopping","by"
"2","so","much","for","the","ff"
"5","so","much","for","the","follow"
"2","so","much","for","the","retweet"
"2","so","much","going","on","the"
"2","so","much","so","that","i"
"2","so","much","to","do","in"
"2","so","much","wrong","with","the"
"2","so","there","is","no","need"
"2","so","there","seems","to","be"
"3","so","there","you","have","it"
"2","so","we","can","help","you"
"3","so","we","don't","have","to"
"2","so","we","might","as","well"
"2","so","we","need","to","do"
"2","so","what","do","you","do"
"2","some","of","the","region's","most"
"2","some","of","the","things","that"
"2","some","of","the","unk","are"
"2","some","of","the","unk","unk"
"2","some","of","you","may","have"
"2","some","or","all","of","their"
"2","some","sort","of","a","unk"
"2","someday","will","follow","me","neversaynever"
"2","somehow","found","a","way","to"
"2","someone","please","explain","to","me"
"2","someone","to","paint","a","mural"
"2","something","to","look","forward","to"
"2","sometimes","the","best","way","to"
"2","sounds","like","one","of","those"
"2","sources","who","spoke","to","the"
"2","speaker","john","boehner","r","ohio"
"2","speaking","on","condition","of","anonymity"
"2","special","interests","over","working","families"
"2","special","place","in","my","heart"
"4","spend","a","lot","of","time"
"2","spend","most","of","my","time"
"2","spend","the","rest","of","your"
"2","spending","a","lot","of","money"
"2","spending","a","lot","of","time"
"4","spent","a","lot","of","time"
"2","spent","an","hour","or","so"
"2","spoke","on","condition","of","anonymity"
"2","spoke","on","the","condition","of"
"2","spoke","to","the","times","on"
"2","spokesman","for","house","speaker","john"
"2","spread","the","word","about","the"
"2","spread","the","word","about","this"
"2","spreading","the","word","about","unk"
"2","springsteen","and","the","e","street"
"3","st","charles","for","more","information"
"2","st","louis","county","police","chief"
"2","st","louis","public","schools","the"
"2","standing","in","front","of","a"
"2","starting","to","feel","like","a"
"2","state","is","one","of","the"
"2","state","of","the","art","unk"
"2","state","of","the","city","address"
"2","stay","in","one","place","to"
"2","step","back","and","look","at"
"2","step","in","the","right","direction"
"2","step","up","to","the","plate"
"3","still","have","a","chance","to"
"2","still","have","a","lot","of"
"2","still","plenty","of","time","to"
"2","still","trying","to","figure","out"
"2","stop","and","booze","would","come"
"2","stop","by","and","see","us"
"2","stop","by","one","of","our"
"2","stop","on","the","road","to"
"2","striking","out","unk","unk","and"
"2","struck","out","six","and","walked"
"2","students","who","were","shot","had"
"2","stuff","this","unk","sells","at"
"2","subject","to","change","or","removal"
"2","such","a","beautiful","day","but"
"2","such","as","unk","unk","and"
"2","such","as","unk","unk","unk"
"2","suffering","from","the","effects","of"
"3","suite","will","open","for","our"
"2","sum","it","up","in","one"
"2","summed","up","in","one","word"
"2","summit","of","the","americas","in"
"2","supposed","to","be","in","the"
"2","sure","how","i","feel","about"
"2","sure","i'm","not","the","only"
"2","sure","if","there","is","a"
"2","sure","to","scroll","down","to"
"2","susan","g","komen","for","the"
"2","suspended","for","the","first","eight"
"2","symbol","of","all","that","was"
"2","take","a","closer","look","at"
"2","take","a","look","at","it"
"2","take","a","look","at","our"
"3","take","a","look","at","the"
"2","take","care","of","her","own"
"3","take","no","for","an","answer"
"2","take","place","at","p","m"
"2","take","place","from","p","m"
"2","take","the","time","to","read"
"2","take","their","unk","to","the"
"2","taking","the","time","to","come"
"2","tax","for","up","to","six"
"2","team","to","the","super","bowl"
"2","tell","me","that","he","is"
"2","tell","the","world","what","you"
"2","tell","whether","a","man","is"
"2","tell","you","all","about","it"
"2","telling","it","like","it","is"
"3","tells","the","story","of","the"
"2","tend","to","be","a","bit"
"3","tens","of","thousands","of","people"
"2","term","limitless","and","unk","unk"
"2","term","mortgages","began","in","the"
"2","than","any","of","the","other"
"2","than","it","used","to","be"
"2","than","it","would","have","been"
"2","than","the","rest","of","the"
"2","than","you","deserve","you","get"
"2","than","you","settled","for","maureen"
"3","thank","you","all","for","your"
"3","thank","you","for","a","great"
"2","thank","you","for","all","you"
"2","thank","you","for","all","your"
"3","thank","you","for","following","me"
