"freq","word1","word2","word3"
"352","a","lot","of"
"6","a","lot","on"
"2","a","lot","p"
"2","a","lot","rt"
"3","a","lot","so"
"2","a","lot","the"
"3","a","lot","this"
"21","a","lot","to"
"2","a","lot","today"
"2","a","lot","unk"
"2","a","lot","we"
"3","a","love","hate"
"5","a","love","of"
"2","a","love","triangle"
"6","a","loved","one"
"3","a","lovely","day"
"2","a","low","around"
"2","a","low","budget"
"2","a","low","of"
"3","a","low","price"
"3","a","low","risk"
"2","a","lower","body"
"2","a","lower","f"
"4","a","m","a"
"11","a","m","and"
"3","a","m","april"
"2","a","m","as"
"2","a","m","friday"
"2","a","m","may"
"5","a","m","on"
"5","a","m","p"
"3","a","m","saturday"
"2","a","m","sunday"
"6","a","m","the"
"3","a","m","thursday"
"23","a","m","to"
"2","a","m","university"
"6","a","m","unk"
"2","a","m","when"
"2","a","magnetic","resonance"
"2","a","major","character"
"2","a","major","league"
"2","a","major","part"
"2","a","major","player"
"2","a","major","project"
"2","a","major","role"
"2","a","major","surprise"
"2","a","major","unk"
"2","a","majority","in"
"9","a","majority","of"
"2","a","make","a"
"2","a","maker","of"
"2","a","male","unk"
"4","a","man","a"
"7","a","man","and"
"2","a","man","at"
"3","a","man","can"
"2","a","man","down"
"2","a","man","from"
"5","a","man","in"
"5","a","man","is"
"2","a","man","named"
"7","a","man","of"
"2","a","man","on"
"2","a","man","to"
"4","a","man","unk"
"2","a","man","was"
"17","a","man","who"
"6","a","man","with"
"2","a","manager","at"
"2","a","manager","who"
"2","a","manner","that"
"3","a","map","of"
"2","a","marathon","but"
"2","a","margin","of"
"2","a","mark","question"
"2","a","market","economy"
"2","a","market","ready"
"2","a","marketing","plan"
"2","a","mash","up"
"2","a","mass","murderer"
"2","a","massive","heart"
"3","a","master's","degree"
"2","a","master's","in"
"2","a","master","class"
"3","a","master","of"
"2","a","match","made"
"23","a","matter","of"
"7","a","maximum","of"
"2","a","mean","unk"
"3","a","means","for"
"2","a","means","of"
"3","a","means","to"
"4","a","measure","of"
"2","a","medium","heat"
"2","a","medium","saucepan"
"4","a","meeting","with"
"26","a","member","of"
"2","a","memo","from"
"2","a","memoir","by"
"2","a","mentor","to"
"2","a","menu","and"
"4","a","menu","that"
"2","a","merger","with"
"2","a","merger","would"
"3","a","merry","christmas"
"2","a","mess","i"
"2","a","message","a"
"3","a","message","from"
"5","a","message","to"
"2","a","messy","room"
"2","a","metal","detector"
"2","a","method","to"
"2","a","mi","run"
"2","a","michelle","unk"
"2","a","middle","aged"
"3","a","middle","class"
"2","a","middle","of"
"2","a","mighty","unk"
"3","a","mile","from"
"2","a","mile","in"
"2","a","mile","long"
"2","a","mile","of"
"3","a","million","contract"
"3","a","million","dollars"
"3","a","million","exemption"
"2","a","million","times"
"5","a","million","years"
"2","a","min","but"
"2","a","minimum","of"
"2","a","minor","injury"
"2","a","minor","league"
"4","a","minority","of"
"2","a","minute","after"
"6","a","minute","and"
"3","a","minute","later"
"7","a","minute","or"
"2","a","minute","the"
"4","a","minute","to"
"2","a","minute","why"
"5","a","mission","to"
"2","a","mistake","and"
"2","a","mistake","we"
"2","a","mix","between"
"8","a","mix","of"
"7","a","mixture","of"
"2","a","mobile","device"
"5","a","model","for"
"3","a","model","of"
"2","a","modern","day"
"5","a","moment","in"
"2","a","moment","that"
"2","a","moment","the"
"6","a","moment","to"
"2","a","moments","notice"
"9","a","month","ago"
"4","a","month","and"
"2","a","month","but"
"4","a","month","for"
"5","a","month","i"
"2","a","month","if"
"2","a","month","in"
"2","a","month","later"
"2","a","month","long"
"2","a","month","now"
"5","a","month","or"
"2","a","monthly","fee"
"2","a","monument","to"
"2","a","more","complete"
"3","a","more","powerful"
"3","a","more","recent"
"2","a","more","than"
"5","a","more","unk"
"2","a","mother","a"
"3","a","mother","and"
"3","a","mother","of"
"2","a","motion","picture"
"2","a","mountain","bike"
"3","a","mountain","to"
"2","a","move","from"
"2","a","move","to"
"2","a","movie","and"
"3","a","movie","like"
"2","a","movie","or"
"4","a","movie","that"
"2","a","movie","while"
"4","a","movie","with"
"2","a","moving","target"
"3","a","muc","a"
"7","a","much","better"
"2","a","much","bigger"
"3","a","much","larger"
"9","a","much","more"
"8","a","much","needed"
"2","a","much","unk"
"3","a","multitude","of"
"2","a","mural","for"
"2","a","muscle","or"
"2","a","music","video"
"2","a","must","have"
"2","a","must","try"
"2","a","must","win"
"2","a","mystery","but"
"2","a","name","that"
"2","a","nap","i"
"3","a","nap","this"
"2","a","narrow","strip"
"2","a","nation","of"
"3","a","national","championship"
"2","a","national","competition"
"2","a","national","holiday"
"3","a","national","level"
"3","a","native","american"
"4","a","native","of"
"2","a","necessary","step"
"7","a","need","for"
"5","a","need","to"
"2","a","network","of"
"2","a","never","ending"
"4","a","new","and"
"3","a","new","battery"
"3","a","new","beginning"
"2","a","new","book"
"3","a","new","camera"
"4","a","new","car"
"2","a","new","city"
"2","a","new","coach"
"2","a","new","collection"
"2","a","new","color"
"3","a","new","contract"
"2","a","new","couch"
"2","a","new","course"
"8","a","new","day"
"2","a","new","direction"
"2","a","new","edition"
"7","a","new","era"
"2","a","new","favorite"
"2","a","new","follower"
"3","a","new","generation"
"2","a","new","government"
"2","a","new","hero"
"3","a","new","high"
"3","a","new","home"
"2","a","new","jersey"
"8","a","new","job"
"2","a","new","kind"
"3","a","new","law"
"2","a","new","life"
"4","a","new","look"
"2","a","new","low"
"2","a","new","nation"
"3","a","new","number"
"14","a","new","one"
"5","a","new","pair"
"2","a","new","post"
"3","a","new","report"
"2","a","new","restaurant"
"2","a","new","school"
"4","a","new","set"
"2","a","new","show"
"6","a","new","song"
"4","a","new","start"
"4","a","new","study"
"3","a","new","style"
"3","a","new","team"
"2","a","new","three"
"2","a","new","track"
"2","a","new","tradition"
"2","a","new","trial"
"15","a","new","unk"
"2","a","new","version"
"2","a","new","video"
"2","a","new","wave"
"3","a","new","way"
"4","a","new","year"
"2","a","new","year's"
"8","a","new","york"
"2","a","newborn","baby"
"5","a","news","conference"
"11","a","news","release"
"2","a","news","story"
"2","a","nice","addition"
"2","a","nice","blend"
"2","a","nice","change"
"11","a","nice","day"
"2","a","nice","dinner"
"2","a","nice","evening"
"3","a","nice","long"
"2","a","nice","nap"
"2","a","nice","smooth"
"3","a","nice","time"
"2","a","nice","touch"
"3","a","nice","unk"
"2","a","nice","warm"
"4","a","night","in"
"2","a","night","off"
"3","a","night","or"
"2","a","night","out"
"3","a","no","brainer"
"2","a","no","show"
"2","a","nobel","prize"
"2","a","non","head"
"3","a","non","stick"
"2","a","non","unk"
"2","a","normal","life"
"5","a","not","so"
"2","a","novel","about"
"2","a","number","and"
"52","a","number","of"
"2","a","nursing","home"
"2","a","ok","with"
"4","a","on","the"
"2","a","one","and"
"2","a","one","bedroom"
"2","a","one","car"
"2","a","one","game"
"2","a","one","hour"
"2","a","one","of"
"2","a","one","off"
"2","a","one","out"
"3","a","one","page"
"2","a","one","person"
"2","a","one","size"
"2","a","one","term"
"4","a","one","time"
"2","a","one","way"
"3","a","out","of"
"2","a","p","m"
"4","a","pack","of"
"2","a","page","from"
"3","a","pain","in"
"32","a","pair","of"
"3","a","pan","of"
"6","a","panel","of"
"2","a","paper","bag"
"3","a","paper","towel"
"2","a","parachute","to"
"2","a","paradigm","shift"
"2","a","parallel","universe"
"2","a","parent","i"
"3","a","parent","is"
"4","a","parking","lot"
"2","a","parody","of"
"2","a","part","in"
"39","a","part","of"
"4","a","part","time"
"3","a","participant","in"
"2","a","partnership","between"
"3","a","party","and"
"2","a","party","but"
"5","a","passion","for"
"2","a","pastrami","sandwich"
"3","a","patrol","car"
"2","a","pattern","of"
"3","a","pattern","that"
"2","a","peak","of"
"2","a","peanut","butter"
"2","a","peek","at"
"2","a","peek","of"
"2","a","penis","unk"
"2","a","pepper","bacon"
"2","a","percent","cap"
"2","a","percent","decrease"
"2","a","percent","discount"
"4","a","percent","drop"
"9","a","percent","increase"
"3","a","percent","rise"
"3","a","percent","stake"
"2","a","perfect","circle"
"3","a","perfect","day"
"2","a","perfect","example"
"2","a","perfect","unk"
"2","a","perfect","world"
"2","a","perfectionist","and"
"2","a","period","in"
"4","a","period","of"
"4","a","person","and"
"2","a","person","by"
"6","a","person","can"
"2","a","person","familiar"
"2","a","person","i"
"2","a","person","is"
"3","a","person","may"
"5","a","person","of"
"2","a","person","party"
"3","a","person","that"
"2","a","person","to"
"2","a","person","we"
"8","a","person","who"
"5","a","person","with"
"2","a","person","you"
"2","a","personal","note"
"2","a","pet","store"
"5","a","phone","call"
"2","a","phone","interview"
"2","a","phone","line"
"2","a","phone","number"
"2","a","phone","to"
"2","a","photo","and"
"14","a","photo","of"
"2","a","photo","op"
"3","a","photo","shoot"
"2","a","photograph","of"
"2","a","pickup","truck"
"4","a","picture","and"
"3","a","picture","book"
"26","a","picture","of"
"4","a","picture","with"
"26","a","piece","of"
"2","a","piece","on"
"2","a","pig","or"
"3","a","pile","of"
"2","a","pinch","of"
"2","a","pink","unk"
"2","a","pint","of"
"2","a","pitch","is"
"3","a","pitch","to"
"2","a","place","called"
"3","a","place","for"
"3","a","place","in"
"3","a","place","of"
"5","a","place","on"
"7","a","place","that"
"11","a","place","to"
"10","a","place","where"
"2","a","place","with"
"3","a","place","you"
"2","a","plan","and"
"2","a","plan","b"
"2","a","plan","that"
"5","a","plan","to"
"2","a","plane","ticket"
"2","a","plane","to"
"3","a","plastic","bag"
"4","a","plate","of"
"2","a","platform","for"
"5","a","play","that"
"2","a","player","and"
"2","a","player","from"
"2","a","player","like"
"3","a","player","who"
"3","a","playoff","game"
"3","a","plea","deal"
"2","a","pleasure","to"
"2","a","pledge","for"
"2","a","pledge","to"
"2","a","plot","that"
"2","a","poem","i"
"2","a","point","in"
"2","a","point","of"
"2","a","point","that"
"2","a","point","there"
"3","a","point","when"
"3","a","polarizing","figure"
"2","a","police","news"
"4","a","police","officer"
"4","a","police","report"
"2","a","policy","of"
"2","a","policy","that"
"3","a","political","science"
"2","a","pool","of"
"2","a","pool","table"
"2","a","poor","man's"
"2","a","pop","culture"
"2","a","pop","of"
"2","a","pop","up"
"5","a","population","of"
"4","a","portion","of"
"2","a","portland","native"
"2","a","position","on"
"3","a","position","that"
"3","a","position","to"
"2","a","positive","attitude"
"2","a","positive","impact"
"2","a","positive","way"
"2","a","possible","unk"
"2","a","post","from"
"4","a","post","on"
"5","a","pot","of"
"2","a","pound","of"
"4","a","power","play"
"2","a","powerful","voice"
"2","a","practice","squad"
"2","a","prayer","for"
"2","a","pre","requisite"
"2","a","pre","super"
"2","a","prescription","for"
"2","a","present","for"
"2","a","presidential","candidate"
"6","a","press","conference"
"2","a","press","release"
"2","a","pretty","bad"
"3","a","pretty","cool"
"2","a","pretty","decent"
"2","a","pretty","girl"
"17","a","pretty","good"
"2","a","pretty","picture"
"2","a","pretty","simple"
"3","a","pretty","unk"
"2","a","price","tag"
"4","a","prime","example"
"3","a","princess","ring"
"2","a","principle","that"
"2","a","prison","sentence"
"2","a","private","company"
"2","a","private","event"
"3","a","private","room"
"2","a","pro","bowl"
"2","a","problem","but"
"3","a","problem","for"
"3","a","problem","that"
"3","a","problem","to"
"2","a","problem","when"
"6","a","problem","with"
"2","a","process","called"
"3","a","process","that"
"2","a","process","which"
"2","a","product","is"
"2","a","product","of"
"4","a","product","that"
"3","a","productive","day"
"5","a","professor","of"
"3","a","program","that"
"2","a","program","to"
"3","a","project","for"
"4","a","project","that"
"2","a","project","to"
"4","a","property","tax"
"4","a","proposal","that"
"4","a","proposal","to"
"2","a","provision","of"
"2","a","provision","that"
"2","a","provision","to"
"2","a","pub","in"
"3","a","public","hearing"
"2","a","public","meeting"
"3","a","public","relations"
"2","a","public","school"
"2","a","publicly","traded"
"2","a","published","author"
"2","a","publishing","deal"
"2","a","puddle","of"
"5","a","pulitzer","prize"
"2","a","puppy","and"
"2","a","pure","pleasure"
"2","a","purse","or"
"2","a","push","pull"
"3","a","q","a"
"12","a","quarter","of"
"2","a","quarter","unk"
"5","a","question","about"
"2","a","question","i"
"3","a","question","of"
"2","a","question","that"
"2","a","quick","glance"
"2","a","quick","lead"
"2","a","quick","overview"
"2","a","quiet","life"
"2","a","race","and"
"3","a","radio","station"
"2","a","raft","of"
"2","a","railway","track"
"3","a","rainbow","of"
"2","a","rainy","day"
"2","a","random","follower"
"2","a","random","stranger"
"11","a","range","of"
"2","a","rare","and"
"2","a","rating","in"
"2","a","razor","blade"
"2","a","reading","of"
"2","a","real","and"
"4","a","real","estate"
"2","a","real","gem"
"3","a","real","man"
"2","a","real","problem"
"3","a","real","treat"
"3","a","real","unk"
"2","a","reality","is"
"3","a","reality","show"
"4","a","really","bad"
"2","a","really","beautiful"
"2","a","really","difficult"
"2","a","really","exciting"
"2","a","really","fun"
"15","a","really","good"
"4","a","really","great"
"2","a","really","hard"
"4","a","really","long"
"13","a","really","nice"
"2","a","reason","and"
"9","a","reason","for"
"7","a","reason","to"
"2","a","reasonable","amount"
"3","a","reasonable","price"
"5","a","recent","interview"
"2","a","recent","meeting"
"2","a","recent","quinnipiac"
"2","a","recent","survey"
"2","a","recent","visit"
"2","a","recipe","for"
"3","a","recipe","from"
"2","a","record","for"
"2","a","record","high"
"3","a","record","of"
"2","a","recording","artist"
